wav_file,json_decibel,wav_peak_spl,wav_rms_spl,json_direction,wav_predicted_direction,spl_difference_peak,spl_difference_rms,match_direction
2.이륜자동차_2585_1.wav,73.0,87.1,72.4,우,중앙,14.1,0.6,False
2.이륜자동차_2586_1.wav,126.0,94.0,84.7,좌,중앙,32.0,41.3,False
2.이륜자동차_2587_1.wav,71.0,70.0,53.4,우,중앙,1.0,17.6,False
2.이륜자동차_2588_1.wav,110.0,87.8,72.8,우,중앙,22.2,37.2,False
2.이륜자동차_2589_1.wav,74.0,83.5,63.2,우,중앙,9.5,10.8,False
2.이륜자동차_2590_1.wav,75.0,83.6,61.2,우,중앙,8.6,13.8,False
2.이륜자동차_2591_1.wav,109.0,92.7,77.9,우,중앙,16.3,31.1,False
2.이륜자동차_2594_1.wav,69.0,75.0,57.3,우,중앙,6.0,11.7,False
2.이륜자동차_2595_1.wav,109.0,93.4,78.6,좌,중앙,15.6,30.4,False
2.이륜자동차_2596_1.wav,71.0,81.9,67.4,우,중앙,10.9,3.6,False
2.이륜자동차_2598_1.wav,72.0,83.0,67.0,우,중앙,11.0,5.0,False
2.이륜자동차_2599_1.wav,70.0,78.6,62.2,좌,중앙,8.6,7.8,False
2.이륜자동차_2600_1.wav,107.0,94.0,78.0,우,중앙,13.0,29.0,False
2.이륜자동차_2602_1.wav,82.0,85.4,69.1,우,중앙,3.4,12.9,False
2.이륜자동차_2603_1.wav,73.0,84.9,67.9,우,중앙,11.9,5.1,False
2.이륜자동차_2606_1.wav,106.0,87.9,75.5,우,중앙,18.1,30.5,False
2.이륜자동차_2608_1.wav,112.0,94.0,80.3,우,중앙,18.0,31.7,False
2.이륜자동차_2609_1.wav,73.0,82.7,64.9,우,중앙,9.7,8.1,False
2.이륜자동차_2610_1.wav,102.0,94.0,78.7,좌,중앙,8.0,23.3,False
2.이륜자동차_2611_1.wav,69.0,84.9,68.6,우,중앙,15.9,0.4,False
2.이륜자동차_2614_1.wav,73.0,82.6,61.6,우,좌,9.6,11.4,False
2.이륜자동차_2617_1.wav,104.0,94.0,77.7,좌,중앙,10.0,26.3,False
2.이륜자동차_2618_1.wav,69.0,80.2,63.2,우,중앙,11.2,5.8,False
2.이륜자동차_2620_1.wav,75.0,72.8,58.8,우,중앙,2.2,16.2,False
2.이륜자동차_2624_1.wav,94.0,88.1,74.6,우,중앙,5.9,19.4,False
2.이륜자동차_2629_1.wav,111.0,88.2,75.4,우,중앙,22.8,35.6,False
2.이륜자동차_2631_1.wav,103.0,91.9,76.5,우,중앙,11.1,26.5,False
2.이륜자동차_2632_1.wav,122.0,94.0,81.4,좌,중앙,28.0,40.6,False
2.이륜자동차_2635_1.wav,75.0,82.9,67.4,우,좌,7.9,7.6,False
2.이륜자동차_2636_1.wav,123.0,91.2,75.8,우,중앙,31.8,47.2,False
2.이륜자동차_2637_1.wav,72.0,87.2,68.4,우,중앙,15.2,3.6,False
2.이륜자동차_2638_1.wav,68.0,77.2,62.5,우,중앙,9.2,5.5,False
2.이륜자동차_2640_1.wav,68.0,82.1,66.6,좌,중앙,14.1,1.4,False
2.이륜자동차_2641_1.wav,92.0,90.0,70.4,우,중앙,2.0,21.6,False
2.이륜자동차_2645_1.wav,74.0,82.9,64.5,우,중앙,8.9,9.5,False
2.이륜자동차_2650_1.wav,74.0,86.5,71.6,우,중앙,12.5,2.4,False
2.이륜자동차_2652_1.wav,117.0,89.2,75.2,좌,중앙,27.8,41.8,False
2.이륜자동차_2653_1.wav,70.0,76.7,60.4,우,중앙,6.7,9.6,False
2.이륜자동차_2658_1.wav,106.0,89.2,69.5,좌,중앙,16.8,36.5,False
2.이륜자동차_2659_1.wav,74.0,80.0,58.7,우,좌,6.0,15.3,False
2.이륜자동차_2660_1.wav,75.0,73.9,58.9,우,중앙,1.1,16.1,False
2.이륜자동차_2662_1.wav,71.0,85.1,73.0,우,중앙,14.1,2.0,False
2.이륜자동차_2663_1.wav,74.0,77.2,61.7,우,중앙,3.2,12.3,False
2.이륜자동차_2664_1.wav,111.0,94.0,79.0,좌,중앙,17.0,32.0,False
2.이륜자동차_2666_1.wav,73.0,80.1,63.4,우,중앙,7.1,9.6,False
2.이륜자동차_2667_1.wav,68.0,77.3,63.8,우,중앙,9.3,4.2,False
2.이륜자동차_2668_1.wav,68.0,84.2,69.7,우,중앙,16.2,1.7,False
2.이륜자동차_2671_1.wav,71.0,85.3,69.2,우,중앙,14.3,1.8,False
2.이륜자동차_2672_1.wav,73.0,81.4,67.2,우,중앙,8.4,5.8,False
2.이륜자동차_2675_1.wav,69.0,83.6,63.9,우,중앙,14.6,5.1,False
2.이륜자동차_2676_1.wav,70.0,66.1,50.8,우,중앙,3.9,19.2,False
2.이륜자동차_2677_1.wav,74.0,84.5,70.9,우,중앙,10.5,3.1,False
2.이륜자동차_2678_1.wav,69.0,72.6,57.8,우,중앙,3.6,11.2,False
2.이륜자동차_2679_1.wav,68.0,88.7,61.9,우,중앙,20.7,6.1,False
2.이륜자동차_2680_1.wav,71.0,85.6,71.4,우,중앙,14.6,0.4,False
2.이륜자동차_2683_1.wav,95.0,87.0,73.4,우,중앙,8.0,21.6,False
2.이륜자동차_2686_1.wav,69.0,86.6,72.5,우,중앙,17.6,3.5,False
2.이륜자동차_2691_1.wav,126.0,90.8,75.6,좌,중앙,35.2,50.4,False
2.이륜자동차_2693_1.wav,85.0,89.9,75.0,우,중앙,4.9,10.0,False
2.이륜자동차_2697_1.wav,85.0,90.1,73.7,좌,중앙,5.1,11.3,False
2.이륜자동차_2698_1.wav,69.0,83.8,68.9,우,중앙,14.8,0.1,False
2.이륜자동차_2699_1.wav,112.0,89.6,73.7,우,중앙,22.4,38.3,False
2.이륜자동차_2702_1.wav,74.0,83.4,64.0,우,중앙,9.4,10.0,False
2.이륜자동차_2704_1.wav,123.0,94.0,80.5,우,중앙,29.0,42.5,False
2.이륜자동차_2706_1.wav,75.0,88.4,72.7,우,중앙,13.4,2.3,False
2.이륜자동차_2708_1.wav,74.0,84.3,68.3,우,중앙,10.3,5.7,False
2.이륜자동차_2709_1.wav,88.0,91.3,72.9,좌,좌,3.3,15.1,True
2.이륜자동차_2710_1.wav,77.0,91.3,73.4,우,중앙,14.3,3.6,False
2.이륜자동차_2712_1.wav,69.0,72.9,57.6,우,중앙,3.9,11.4,False
2.이륜자동차_2713_1.wav,82.0,88.2,71.4,우,중앙,6.2,10.6,False
2.이륜자동차_2714_1.wav,69.0,87.9,71.4,우,중앙,18.9,2.4,False
2.이륜자동차_2715_1.wav,70.0,80.7,59.9,우,좌,10.7,10.1,False
2.이륜자동차_2716_1.wav,112.0,94.0,80.9,좌,중앙,18.0,31.1,False
2.이륜자동차_2717_1.wav,74.0,86.2,70.6,좌,중앙,12.2,3.4,False
2.이륜자동차_2718_1.wav,71.0,82.4,66.7,우,중앙,11.4,4.3,False
2.이륜자동차_2721_1.wav,69.0,86.5,70.5,좌,중앙,17.5,1.5,False
2.이륜자동차_2722_1.wav,69.0,76.6,61.5,우,중앙,7.6,7.5,False
2.이륜자동차_2724_1.wav,91.0,88.5,68.5,우,중앙,2.5,22.5,False
2.이륜자동차_2725_1.wav,71.0,80.7,66.3,우,중앙,9.7,4.7,False
2.이륜자동차_2726_1.wav,122.0,89.9,77.2,우,중앙,32.1,44.8,False
2.이륜자동차_2728_1.wav,108.0,91.7,76.2,우,중앙,16.3,31.8,False
2.이륜자동차_2730_1.wav,102.0,86.0,72.0,우,중앙,16.0,30.0,False
2.이륜자동차_2734_1.wav,71.0,85.5,65.9,우,중앙,14.5,5.1,False
2.이륜자동차_2735_1.wav,119.0,94.0,74.1,우,중앙,25.0,44.9,False
2.이륜자동차_2738_1.wav,74.0,82.7,65.0,우,중앙,8.7,9.0,False
2.이륜자동차_2740_1.wav,99.0,89.4,71.2,우,중앙,9.6,27.8,False
2.이륜자동차_2742_1.wav,73.0,84.9,71.0,우,중앙,11.9,2.0,False
2.이륜자동차_2744_1.wav,99.0,89.8,71.6,우,중앙,9.2,27.4,False
2.이륜자동차_2746_1.wav,73.0,82.8,67.2,우,중앙,9.8,5.8,False
2.이륜자동차_2751_1.wav,118.0,93.6,76.1,우,중앙,24.4,41.9,False
2.이륜자동차_2754_1.wav,68.0,83.7,69.5,우,중앙,15.7,1.5,False
2.이륜자동차_2755_1.wav,70.0,82.8,68.4,우,중앙,12.8,1.6,False
2.이륜자동차_2756_1.wav,104.0,94.0,86.7,좌,중앙,10.0,17.3,False
2.이륜자동차_2760_1.wav,68.0,79.3,64.7,우,중앙,11.3,3.3,False
2.이륜자동차_2762_1.wav,82.0,89.1,67.1,우,중앙,7.1,14.9,False
2.이륜자동차_2766_1.wav,70.0,81.9,66.0,우,중앙,11.9,4.0,False
2.이륜자동차_2767_1.wav,82.0,88.6,69.0,우,중앙,6.6,13.0,False
2.이륜자동차_2768_1.wav,103.0,94.0,77.7,우,중앙,9.0,25.3,False
2.이륜자동차_2769_1.wav,120.0,90.4,76.9,우,중앙,29.6,43.1,False
2.이륜자동차_2772_1.wav,69.0,78.9,61.8,우,중앙,9.9,7.2,False
2.이륜자동차_2773_1.wav,105.0,94.0,83.4,좌,중앙,11.0,21.6,False
2.이륜자동차_2774_1.wav,122.0,88.5,72.7,우,중앙,33.5,49.3,False
2.이륜자동차_2775_1.wav,75.0,67.4,53.6,우,중앙,7.6,21.4,False
2.이륜자동차_2776_1.wav,110.0,94.0,81.9,우,중앙,16.0,28.1,False
2.이륜자동차_2777_1.wav,105.0,88.6,73.9,우,중앙,16.4,31.1,False
2.이륜자동차_2778_1.wav,74.0,84.9,67.7,우,중앙,10.9,6.3,False
2.이륜자동차_2781_1.wav,73.0,82.0,62.6,우,중앙,9.0,10.4,False
2.이륜자동차_2783_1.wav,68.0,82.4,64.5,우,중앙,14.4,3.5,False
2.이륜자동차_2784_1.wav,122.0,94.0,83.4,좌,중앙,28.0,38.6,False
2.이륜자동차_2788_1.wav,126.0,89.5,74.4,우,중앙,36.5,51.6,False
2.이륜자동차_2789_1.wav,75.0,79.6,65.2,우,중앙,4.6,9.8,False
2.이륜자동차_2792_1.wav,106.0,90.0,76.2,우,중앙,16.0,29.8,False
2.이륜자동차_2795_1.wav,122.0,94.0,77.8,좌,중앙,28.0,44.2,False
2.이륜자동차_2798_1.wav,98.0,87.7,74.1,우,중앙,10.3,23.9,False
2.이륜자동차_2799_1.wav,68.0,82.1,66.5,우,좌,14.1,1.5,False
2.이륜자동차_2800_1.wav,96.0,88.4,73.8,우,중앙,7.6,22.2,False
2.이륜자동차_2802_1.wav,109.0,93.7,76.3,좌,중앙,15.3,32.7,False
2.이륜자동차_2803_1.wav,72.0,75.8,60.4,우,좌,3.8,11.6,False
2.이륜자동차_2804_1.wav,69.0,83.3,67.3,우,중앙,14.3,1.7,False
2.이륜자동차_2805_1.wav,127.0,92.3,76.7,우,중앙,34.7,50.3,False
2.이륜자동차_2808_1.wav,114.0,93.1,79.2,좌,중앙,20.9,34.8,False
2.이륜자동차_2809_1.wav,105.0,91.9,75.6,우,중앙,13.1,29.4,False
2.이륜자동차_2811_1.wav,75.0,80.6,67.8,우,중앙,5.6,7.2,False
2.이륜자동차_2814_1.wav,70.0,85.1,69.8,우,중앙,15.1,0.2,False
2.이륜자동차_2816_1.wav,72.0,84.9,65.5,우,좌,12.9,6.5,False
2.이륜자동차_2819_1.wav,74.0,84.0,68.9,좌,중앙,10.0,5.1,False
2.이륜자동차_2822_1.wav,107.0,93.1,79.5,우,중앙,13.9,27.5,False
2.이륜자동차_2824_1.wav,74.0,81.0,67.1,우,중앙,7.0,6.9,False
2.이륜자동차_2828_1.wav,69.0,69.0,56.6,우,중앙,0.0,12.4,False
2.이륜자동차_2830_1.wav,75.0,83.2,67.2,우,좌,8.2,7.8,False
2.이륜자동차_2831_1.wav,70.0,84.5,64.7,우,중앙,14.5,5.3,False
2.이륜자동차_2832_1.wav,126.0,92.6,73.9,우,좌,33.4,52.1,False
2.이륜자동차_2833_1.wav,114.0,91.2,72.6,우,중앙,22.8,41.4,False
2.이륜자동차_2835_1.wav,88.0,90.4,72.9,우,중앙,2.4,15.1,False
2.이륜자동차_2838_1.wav,93.0,85.6,74.7,좌,중앙,7.4,18.3,False
2.이륜자동차_2839_1.wav,117.0,93.4,77.4,우,중앙,23.6,39.6,False
2.이륜자동차_2841_1.wav,69.0,86.4,68.9,우,중앙,17.4,0.1,False
2.이륜자동차_2842_1.wav,122.0,94.0,85.3,좌,중앙,28.0,36.7,False
2.이륜자동차_2844_1.wav,124.0,94.0,79.1,좌,중앙,30.0,44.9,False
2.이륜자동차_2846_1.wav,103.0,92.1,77.6,좌,중앙,10.9,25.4,False
2.이륜자동차_2847_1.wav,125.0,92.8,78.5,우,중앙,32.2,46.5,False
2.이륜자동차_2848_1.wav,126.0,88.1,69.8,우,중앙,37.9,56.2,False
2.이륜자동차_2849_1.wav,102.0,94.0,83.3,좌,중앙,8.0,18.7,False
2.이륜자동차_2852_1.wav,69.0,82.0,68.5,우,중앙,13.0,0.5,False
2.이륜자동차_2853_1.wav,100.0,88.9,70.3,우,중앙,11.1,29.7,False
2.이륜자동차_2857_1.wav,125.0,94.0,78.2,우,중앙,31.0,46.8,False
2.이륜자동차_2859_1.wav,88.0,88.2,71.3,우,중앙,0.2,16.7,False
2.이륜자동차_2860_1.wav,74.0,83.6,68.6,좌,중앙,9.6,5.4,False
2.이륜자동차_2861_1.wav,123.0,89.9,77.5,우,중앙,33.1,45.5,False
2.이륜자동차_2864_1.wav,74.0,84.0,64.3,우,중앙,10.0,9.7,False
2.이륜자동차_2865_1.wav,75.0,76.2,58.3,우,좌,1.2,16.7,False
2.이륜자동차_2867_1.wav,100.0,90.5,77.0,우,중앙,9.5,23.0,False
2.이륜자동차_2869_1.wav,119.0,90.6,77.3,우,중앙,28.4,41.7,False
2.이륜자동차_2870_1.wav,74.0,83.2,66.2,우,중앙,9.2,7.8,False
2.이륜자동차_2871_1.wav,75.0,80.4,59.5,우,중앙,5.4,15.5,False
2.이륜자동차_2872_1.wav,70.0,85.6,71.8,우,중앙,15.6,1.8,False
2.이륜자동차_2873_1.wav,112.0,89.4,77.3,우,중앙,22.6,34.7,False
2.이륜자동차_2874_1.wav,73.0,85.1,71.7,우,중앙,12.1,1.3,False
2.이륜자동차_2875_1.wav,122.0,94.0,80.0,좌,중앙,28.0,42.0,False
2.이륜자동차_2876_1.wav,70.0,84.1,70.6,우,중앙,14.1,0.6,False
2.이륜자동차_2877_1.wav,105.0,94.0,79.9,좌,중앙,11.0,25.1,False
2.이륜자동차_2879_1.wav,107.0,94.0,77.8,좌,중앙,13.0,29.2,False
2.이륜자동차_2883_1.wav,123.0,94.0,80.5,좌,중앙,29.0,42.5,False
2.이륜자동차_2885_1.wav,68.0,90.0,72.7,좌,중앙,22.0,4.7,False
2.이륜자동차_2886_1.wav,118.0,90.0,67.5,우,중앙,28.0,50.5,False
2.이륜자동차_2888_1.wav,69.0,83.3,70.5,우,중앙,14.3,1.5,False
2.이륜자동차_2889_1.wav,76.0,84.9,69.4,우,중앙,8.9,6.6,False
2.이륜자동차_2890_1.wav,121.0,94.0,77.4,좌,중앙,27.0,43.6,False
2.이륜자동차_2892_1.wav,98.0,88.9,73.7,우,중앙,9.1,24.3,False
2.이륜자동차_2897_1.wav,118.0,90.7,74.9,우,중앙,27.3,43.1,False
2.이륜자동차_2900_1.wav,79.0,85.6,72.1,우,중앙,6.6,6.9,False
2.이륜자동차_2904_1.wav,111.0,90.3,74.2,우,중앙,20.7,36.8,False
2.이륜자동차_2906_1.wav,106.0,94.0,76.4,우,좌,12.0,29.6,False
2.이륜자동차_2909_1.wav,69.0,87.7,70.0,좌,중앙,18.7,1.0,False
2.이륜자동차_2914_1.wav,68.0,86.6,71.9,우,중앙,18.6,3.9,False
2.이륜자동차_2919_1.wav,71.0,80.1,66.3,우,중앙,9.1,4.7,False
2.이륜자동차_2920_1.wav,94.0,86.2,71.1,우,중앙,7.8,22.9,False
2.이륜자동차_2922_1.wav,110.0,93.5,80.0,우,중앙,16.5,30.0,False
2.이륜자동차_2923_1.wav,99.0,89.7,76.8,우,중앙,9.3,22.2,False
2.이륜자동차_2925_1.wav,73.0,84.1,66.5,우,좌,11.1,6.5,False
2.이륜자동차_2928_1.wav,114.0,91.9,75.6,우,중앙,22.1,38.4,False
2.이륜자동차_2930_1.wav,71.0,78.2,65.9,좌,중앙,7.2,5.1,False
2.이륜자동차_2937_1.wav,100.0,87.0,68.4,우,중앙,13.0,31.6,False
2.이륜자동차_2939_1.wav,102.0,88.8,74.4,좌,중앙,13.2,27.6,False
2.이륜자동차_2940_1.wav,96.0,87.8,72.4,우,중앙,8.2,23.6,False
2.이륜자동차_2941_1.wav,71.0,76.6,59.1,우,중앙,5.6,11.9,False
2.이륜자동차_2942_1.wav,93.0,88.7,64.8,우,중앙,4.3,28.2,False
2.이륜자동차_2944_1.wav,75.0,83.0,63.5,우,중앙,8.0,11.5,False
2.이륜자동차_2945_1.wav,70.0,77.0,58.5,우,중앙,7.0,11.5,False
2.이륜자동차_2947_1.wav,102.0,94.0,74.6,우,좌,8.0,27.4,False
2.이륜자동차_2951_1.wav,71.0,80.1,64.2,우,중앙,9.1,6.8,False
2.이륜자동차_2952_1.wav,68.0,77.4,63.9,우,중앙,9.4,4.1,False
2.이륜자동차_2953_1.wav,113.0,91.1,77.8,좌,중앙,21.9,35.2,False
2.이륜자동차_2957_1.wav,69.0,84.6,71.1,우,중앙,15.6,2.1,False
2.이륜자동차_2958_1.wav,73.0,82.8,68.0,우,중앙,9.8,5.0,False
2.이륜자동차_2959_1.wav,70.0,83.4,63.0,우,중앙,13.4,7.0,False
2.이륜자동차_2964_1.wav,94.0,89.8,72.9,우,중앙,4.2,21.1,False
2.이륜자동차_2966_1.wav,130.0,92.3,78.2,우,중앙,37.7,51.8,False
2.이륜자동차_2968_1.wav,74.0,80.2,66.0,우,중앙,6.2,8.0,False
2.이륜자동차_2971_1.wav,114.0,94.0,81.7,좌,중앙,20.0,32.3,False
2.이륜자동차_2972_1.wav,123.0,94.0,80.8,우,중앙,29.0,42.2,False
2.이륜자동차_2974_1.wav,108.0,91.9,75.6,우,중앙,16.1,32.4,False
2.이륜자동차_2975_1.wav,69.0,85.8,71.1,좌,중앙,16.8,2.1,False
2.이륜자동차_2977_1.wav,118.0,92.0,75.8,우,중앙,26.0,42.2,False
2.이륜자동차_2978_1.wav,71.0,77.4,58.4,우,좌,6.4,12.6,False
2.이륜자동차_2982_1.wav,111.0,94.0,79.2,좌,중앙,17.0,31.8,False
2.이륜자동차_2984_1.wav,68.0,81.0,68.3,우,중앙,13.0,0.3,False
2.이륜자동차_2985_1.wav,77.0,88.4,66.1,우,중앙,11.4,10.9,False
2.이륜자동차_2986_1.wav,71.0,87.2,69.8,우,중앙,16.2,1.2,False
2.이륜자동차_2987_1.wav,92.0,89.9,72.2,좌,중앙,2.1,19.8,False
2.이륜자동차_2989_1.wav,80.0,89.5,73.8,우,중앙,9.5,6.2,False
2.이륜자동차_2991_1.wav,79.0,92.1,70.2,우,중앙,13.1,8.8,False
2.이륜자동차_2993_1.wav,78.0,91.6,71.5,좌,중앙,13.6,6.5,False
2.이륜자동차_2994_1.wav,70.0,83.0,66.7,우,중앙,13.0,3.3,False
2.이륜자동차_2996_1.wav,71.0,82.1,67.0,우,중앙,11.1,4.0,False
2.이륜자동차_2997_1.wav,100.0,94.0,86.3,좌,중앙,6.0,13.7,False
2.이륜자동차_2998_1.wav,80.0,87.1,72.4,우,중앙,7.1,7.6,False
2.이륜자동차_2999_1.wav,69.0,75.8,63.3,우,중앙,6.8,5.7,False
2.이륜자동차_3000_1.wav,118.0,94.0,83.8,우,좌,24.0,34.2,False
2.이륜자동차_3002_1.wav,75.0,87.4,69.2,우,중앙,12.4,5.8,False
2.이륜자동차_3003_1.wav,114.0,88.7,71.5,우,중앙,25.3,42.5,False
2.이륜자동차_3004_1.wav,107.0,93.8,78.2,좌,중앙,13.2,28.8,False
2.이륜자동차_3006_1.wav,100.0,93.7,78.8,좌,중앙,6.3,21.2,False
2.이륜자동차_3010_1.wav,72.0,78.3,60.3,우,좌,6.3,11.7,False
2.이륜자동차_3013_1.wav,75.0,86.7,72.2,우,중앙,11.7,2.8,False
2.이륜자동차_3015_1.wav,72.0,82.9,68.1,우,중앙,10.9,3.9,False
2.이륜자동차_3016_1.wav,117.0,93.8,78.7,좌,중앙,23.2,38.3,False
2.이륜자동차_3019_1.wav,115.0,94.0,80.9,좌,중앙,21.0,34.1,False
2.이륜자동차_3020_1.wav,74.0,81.3,67.0,우,중앙,7.3,7.0,False
2.이륜자동차_3021_1.wav,71.0,82.2,59.0,우,좌,11.2,12.0,False
2.이륜자동차_3024_1.wav,96.0,88.2,74.8,우,중앙,7.8,21.2,False
2.이륜자동차_3025_1.wav,116.0,94.0,79.3,좌,중앙,22.0,36.7,False
2.이륜자동차_3028_1.wav,77.0,85.0,72.2,우,중앙,8.0,4.8,False
2.이륜자동차_3029_1.wav,70.0,84.0,71.1,우,좌,14.0,1.1,False
2.이륜자동차_3033_1.wav,73.0,82.8,65.0,우,중앙,9.8,8.0,False
2.이륜자동차_3034_1.wav,71.0,80.9,67.4,우,중앙,9.9,3.6,False
2.이륜자동차_3035_1.wav,126.0,89.6,76.9,우,중앙,36.4,49.1,False
2.이륜자동차_3036_1.wav,74.0,87.6,73.9,우,중앙,13.6,0.1,False
2.이륜자동차_3037_1.wav,126.0,93.1,78.0,우,중앙,32.9,48.0,False
2.이륜자동차_3039_1.wav,69.0,82.0,68.2,우,중앙,13.0,0.8,False
2.이륜자동차_3040_1.wav,109.0,93.4,78.6,좌,중앙,15.6,30.4,False
2.이륜자동차_3042_1.wav,93.0,87.5,71.2,우,중앙,5.5,21.8,False
2.이륜자동차_3044_1.wav,70.0,80.7,65.3,우,중앙,10.7,4.7,False
2.이륜자동차_3045_1.wav,74.0,82.4,67.3,우,중앙,8.4,6.7,False
2.이륜자동차_3047_1.wav,74.0,84.1,72.4,우,중앙,10.1,1.6,False
2.이륜자동차_3049_1.wav,75.0,86.4,71.4,우,중앙,11.4,3.6,False
2.이륜자동차_3051_1.wav,116.0,91.4,75.4,좌,중앙,24.6,40.6,False
2.이륜자동차_3052_1.wav,113.0,94.0,78.5,우,좌,19.0,34.5,False
2.이륜자동차_3053_1.wav,105.0,94.0,78.9,좌,중앙,11.0,26.1,False
2.이륜자동차_3054_1.wav,120.0,89.8,77.6,우,중앙,30.2,42.4,False
2.이륜자동차_3055_1.wav,75.0,77.4,63.4,우,중앙,2.4,11.6,False
2.이륜자동차_3056_1.wav,106.0,88.9,72.4,우,중앙,17.1,33.6,False
2.이륜자동차_3057_1.wav,103.0,94.0,73.9,우,중앙,9.0,29.1,False
2.이륜자동차_3058_1.wav,69.0,87.6,70.5,우,중앙,18.6,1.5,False
2.이륜자동차_3059_1.wav,121.0,92.8,76.5,우,중앙,28.2,44.5,False
2.이륜자동차_3060_1.wav,122.0,94.0,76.3,우,중앙,28.0,45.7,False
2.이륜자동차_3061_1.wav,70.0,84.9,69.8,우,좌,14.9,0.2,False
2.이륜자동차_3062_1.wav,118.0,94.0,83.1,좌,중앙,24.0,34.9,False
2.이륜자동차_3063_1.wav,125.0,94.0,79.0,좌,중앙,31.0,46.0,False
2.이륜자동차_3064_1.wav,69.0,80.7,65.6,우,중앙,11.7,3.4,False
2.이륜자동차_3066_1.wav,117.0,91.0,75.5,우,중앙,26.0,41.5,False
2.이륜자동차_3069_1.wav,69.0,85.4,70.1,우,중앙,16.4,1.1,False
2.이륜자동차_3072_1.wav,100.0,88.8,71.3,우,중앙,11.2,28.7,False
2.이륜자동차_3076_1.wav,104.0,94.0,78.6,좌,중앙,10.0,25.4,False
2.이륜자동차_3078_1.wav,71.0,83.6,59.2,우,중앙,12.6,11.8,False
2.이륜자동차_3081_1.wav,74.0,94.0,72.5,우,우,20.0,1.5,True
2.이륜자동차_3082_1.wav,118.0,90.2,71.1,우,중앙,27.8,46.9,False
2.이륜자동차_3083_1.wav,113.0,94.0,85.1,좌,중앙,19.0,27.9,False
2.이륜자동차_3085_1.wav,71.0,83.0,64.2,우,좌,12.0,6.8,False
